parent_data,parent_func_code,target_code,target_payload
ee:fe,90,fe,
ee:29:ec:d0:00:07:ec:00:5c:f5:d9:57:db:62:01:ff:92:7d:45:2c:0b:c0:92:b4:42:fb:88:3a:ec:7a:f8:dc:f3:dc:d0:f7:d6:6b:e6:5f:d5:78:53:f2:b3:da:1b:bf:4b:1b:e3:67:5f:0d:bd:05:73:a6:6c:c9:7c:06:50:af:47:1e:e1:2d:57:b5:17:17:f8:cd:13:7b:11:90:5a:f2:d9:8b:32:78:f0:f9:08:b6:11:db:92:c9:f8:fe:00:16:5c:9b:46:ee:53:90:7d:4d:1a:5e:3d:82:5f:19:52:db:ed:79:8e:c3:dc:30:f9:d3:d9:a5:a4:39:78:d9:8e:7f:eb:65:9b:11:0c:e8:62:c1:7c:93:ad:99:15:b2:c5:f5:92:ae:03:76:55:7b:d5:be:07:aa:76:04:d5:bf:d0:fe:0b:ed:9f:0f:6d:dc:bc:9b:75:57:a6:3f:8a:9c:39:f3:af:7f:52:ae:6a:d9:97:dd:65:78:2e:e8:c2:a4:19:6f:39:68:48:55:cc:cb:b9:cf:5b:12:e5:72:eb:d3:a5:c5:42:33:64:9b:4c:6f:98:cf:41:c8:9c:ae:1d:66:da:63:c8:1c:cf:7f:86:96:dd:df:36:dc:05:fb:76:5d:07:9a:fc:c3:0e:d3,90,29,ec:d0:00:07:ec:00:5c:f5:d9:57:db:62:01:ff:92:7d:45:2c:0b:c0:92:b4:42:fb:88:3a:ec:7a:f8:dc:f3:dc:d0:f7:d6:6b:e6:5f:d5:78:53:f2:b3:da:1b:bf:4b:1b:e3:67:5f:0d:bd:05:73:a6:6c:c9:7c:06:50:af:47:1e:e1:2d:57:b5:17:17:f8:cd:13:7b:11:90:5a:f2:d9:8b:32:78:f0:f9:08:b6:11:db:92:c9:f8:fe:00:16:5c:9b:46:ee:53:90:7d:4d:1a:5e:3d:82:5f:19:52:db:ed:79:8e:c3:dc:30:f9:d3:d9:a5:a4:39:78:d9:8e:7f:eb:65:9b:11:0c:e8:62:c1:7c:93:ad:99:15:b2:c5:f5:92:ae:03:76:55:7b:d5:be:07:aa:76:04:d5:bf:d0:fe:0b:ed:9f:0f:6d:dc:bc:9b:75:57:a6:3f:8a:9c:39:f3:af:7f:52:ae:6a:d9:97:dd:65:78:2e:e8:c2:a4:19:6f:39:68:48:55:cc:cb:b9:cf:5b:12:e5:72:eb:d3:a5:c5:42:33:64:9b:4c:6f:98:cf:41:c8:9c:ae:1d:66:da:63:c8:1c:cf:7f:86:96:dd:df:36:dc:05:fb:76:5d:07:9a:fc:c3:0e:d3
ee:fe,90,fe,
ee:29:d8:d1:00:07:ec:00:b3:33:f7:d6:d7:66:f7:b7:de:78:d0:37:67:da:74:06:b8:e2:c6:ec:a6:44:bc:d7:f0:5b:db:a2:21:0b:88:e7:13:f6:8d:59:11:7e:a6:c4:f2:d6:0b:02:aa:d9:0f:c9:09:c2:26:b6:6b:87:36:5d:db:bf:b3:05:09:3d:b2:60:4b:1a:ad:43:f2:95:ae:23:16:7c:ba:aa:a5:0f:4c:29:bf:04:7c:9c:81:22:60:f0:a8:4d:87:85:19:84:2b:d0:c3:64:4b:11:ff:96:fa:4e:82:7f:6b:87:2b:c2:39:cc:a9:f5:25:da:c8:60:6d:0a:b0:ce:ba:4a:7d:68:1e:07:3a:b3:61:e4:ce:69:c0:88:b7:24:4a:9d:38:01:79:62:2e:f3:01:fb:82:cc:9f:09:75:41:c8:21:f3:5d:ba:26:d6:da:b3:be:c8:00:6d:e5:00:7d:0f:d2:8a:a1:b6:c5:50:0b:e3:24:55:82:ec:88:41:0e:8d:51:61:98:8e:ed:56:08:54:11:29:04:63:dc:1b:0f:bb:f7:02:91:1a:b5:31:cc:7d:c7:89:5c:9c:54:a0:c9:88:1d:10:3f:72:5d:db:7d:82:0b:be:0f:fa:6d:fd:4c:4e:94,90,29,d8:d1:00:07:ec:00:b3:33:f7:d6:d7:66:f7:b7:de:78:d0:37:67:da:74:06:b8:e2:c6:ec:a6:44:bc:d7:f0:5b:db:a2:21:0b:88:e7:13:f6:8d:59:11:7e:a6:c4:f2:d6:0b:02:aa:d9:0f:c9:09:c2:26:b6:6b:87:36:5d:db:bf:b3:05:09:3d:b2:60:4b:1a:ad:43:f2:95:ae:23:16:7c:ba:aa:a5:0f:4c:29:bf:04:7c:9c:81:22:60:f0:a8:4d:87:85:19:84:2b:d0:c3:64:4b:11:ff:96:fa:4e:82:7f:6b:87:2b:c2:39:cc:a9:f5:25:da:c8:60:6d:0a:b0:ce:ba:4a:7d:68:1e:07:3a:b3:61:e4:ce:69:c0:88:b7:24:4a:9d:38:01:79:62:2e:f3:01:fb:82:cc:9f:09:75:41:c8:21:f3:5d:ba:26:d6:da:b3:be:c8:00:6d:e5:00:7d:0f:d2:8a:a1:b6:c5:50:0b:e3:24:55:82:ec:88:41:0e:8d:51:61:98:8e:ed:56:08:54:11:29:04:63:dc:1b:0f:bb:f7:02:91:1a:b5:31:cc:7d:c7:89:5c:9c:54:a0:c9:88:1d:10:3f:72:5d:db:7d:82:0b:be:0f:fa:6d:fd:4c:4e:94
ee:fe,90,fe,
ee:29:c4:d2:00:07:ec:00:4f:a7:e4:f5:bd:cc:f7:41:8d:2c:58:c8:d5:2d:39:a9:cb:29:06:b1:66:98:f5:ee:fa:e3:db:e3:54:1e:69:68:ad:16:de:13:f1:c0:63:5d:ae:bd:2d:b1:68:14:c4:7a:02:70:a7:de:20:6a:33:6b:45:dd:27:86:9f:ee:b4:c1:4c:0a:b3:2a:c0:3c:bd:1f:0d:c7:7d:5d:30:52:0e:91:ed:44:2f:05:a9:21:80:74:63:4c:cd:19:e0:2a:a8:5f:c9:d2:f6:83:70:1f:a3:f5:6c:ad:19:8c:5f:02:0f:21:0e:f8:c3:52:50:9b:c2:c1:7b:33:9e:f6:f4:be:48:7c:20:b1:b9:1d:02:9c:43:9b:00:cd:34:24:6b:46:01:bb:e7:22:dc:4d:14:a2:c5:f3:a2:10:3f:2d:3d:df:62:0b:29:e4:22:85:6b:8c:4a:46:5e:02:5e:91:d6:1d:df:cf:4a:03:5c:9e:84:45:2a:78:a0:99:b3:ae:21:f2:12:5e:20:8d:1d:17:54:c8:f8:65:8d:68:d9:df:62:ad:05:ac:a4:70:9e:8b:24:3b:d1:a7:d3:f1:b4:20:4e:30:0c:99:ee:da:ae:98:0b:7e:8d:d2:e6:52:f7:36,90,29,c4:d2:00:07:ec:00:4f:a7:e4:f5:bd:cc:f7:41:8d:2c:58:c8:d5:2d:39:a9:cb:29:06:b1:66:98:f5:ee:fa:e3:db:e3:54:1e:69:68:ad:16:de:13:f1:c0:63:5d:ae:bd:2d:b1:68:14:c4:7a:02:70:a7:de:20:6a:33:6b:45:dd:27:86:9f:ee:b4:c1:4c:0a:b3:2a:c0:3c:bd:1f:0d:c7:7d:5d:30:52:0e:91:ed:44:2f:05:a9:21:80:74:63:4c:cd:19:e0:2a:a8:5f:c9:d2:f6:83:70:1f:a3:f5:6c:ad:19:8c:5f:02:0f:21:0e:f8:c3:52:50:9b:c2:c1:7b:33:9e:f6:f4:be:48:7c:20:b1:b9:1d:02:9c:43:9b:00:cd:34:24:6b:46:01:bb:e7:22:dc:4d:14:a2:c5:f3:a2:10:3f:2d:3d:df:62:0b:29:e4:22:85:6b:8c:4a:46:5e:02:5e:91:d6:1d:df:cf:4a:03:5c:9e:84:45:2a:78:a0:99:b3:ae:21:f2:12:5e:20:8d:1d:17:54:c8:f8:65:8d:68:d9:df:62:ad:05:ac:a4:70:9e:8b:24:3b:d1:a7:d3:f1:b4:20:4e:30:0c:99:ee:da:ae:98:0b:7e:8d:d2:e6:52:f7:36
ee:fe,90,fe,
ee:29:b0:d3:00:07:ec:00:68:3e:12:f5:0c:9f:41:bc:8e:a4:78:2f:44:b0:1f:00:b6:50:49:ec:c3:0e:2c:00:1e:a2:d1:7b:f2:19:b4:80:8a:5d:61:0b:08:1a:a0:da:de:02:bd:47:db:8d:8d:1f:b6:82:56:f6:65:b0:ab:42:9b:37:ea:e7:c8:fc:8d:b1:cc:4d:32:3c:70:27:ff:64:a4:f0:56:40:ee:cd:71:b4:10:58:5e:f8:2c:08:2a:ef:1d:55:11:32:34:66:b7:53:ed:a6:a7:0b:26:80:16:a2:3b:1c:32:a2:9c:02:91:84:70:62:10:93:1f:ef:7c:7c:0e:fe:8c:68:b0:96:f9:ca:e0:77:b8:34:a1:30:b9:17:8c:62:13:77:5c:a8:bb:48:7f:b0:77:47:76:5d:8a:ad:d0:88:ea:a6:2e:47:17:fb:91:ee:53:4b:fa:16:7e:67:03:85:54:1a:e0:0d:cc:0f:28:4b:51:12:1a:e1:a9:ae:ff:55:cf:e5:64:b2:10:41:ed:33:02:2d:66:2f:32:9d:b6:f1:d9:4f:1b:2f:b0:b1:f7:d0:5f:03:5e:c9:43:cf:08:2e:b5:43:f8:87:ed:d9:cf:41:53:2b:64:e9:33:f6:7b:f2:84:94,90,29,b0:d3:00:07:ec:00:68:3e:12:f5:0c:9f:41:bc:8e:a4:78:2f:44:b0:1f:00:b6:50:49:ec:c3:0e:2c:00:1e:a2:d1:7b:f2:19:b4:80:8a:5d:61:0b:08:1a:a0:da:de:02:bd:47:db:8d:8d:1f:b6:82:56:f6:65:b0:ab:42:9b:37:ea:e7:c8:fc:8d:b1:cc:4d:32:3c:70:27:ff:64:a4:f0:56:40:ee:cd:71:b4:10:58:5e:f8:2c:08:2a:ef:1d:55:11:32:34:66:b7:53:ed:a6:a7:0b:26:80:16:a2:3b:1c:32:a2:9c:02:91:84:70:62:10:93:1f:ef:7c:7c:0e:fe:8c:68:b0:96:f9:ca:e0:77:b8:34:a1:30:b9:17:8c:62:13:77:5c:a8:bb:48:7f:b0:77:47:76:5d:8a:ad:d0:88:ea:a6:2e:47:17:fb:91:ee:53:4b:fa:16:7e:67:03:85:54:1a:e0:0d:cc:0f:28:4b:51:12:1a:e1:a9:ae:ff:55:cf:e5:64:b2:10:41:ed:33:02:2d:66:2f:32:9d:b6:f1:d9:4f:1b:2f:b0:b1:f7:d0:5f:03:5e:c9:43:cf:08:2e:b5:43:f8:87:ed:d9:cf:41:53:2b:64:e9:33:f6:7b:f2:84:94
ee:fe,90,fe,
ee:29:9c:d4:00:07:ec:00:fb:c9:7e:23:78:47:7e:28:e5:c9:35:1a:c2:55:ea:e8:46:9f:dd:bd:6b:7e:da:4b:98:6d:2e:db:12:1d:ad:8e:cb:b8:4b:b2:b4:9f:a2:dd:bc:e3:3e:9d:a4:eb:d4:10:f9:23:da:fd:6c:2c:c4:fd:46:7f:d1:35:e8:92:00:5b:b9:41:24:81:07:5a:32:d8:30:cb:5e:da:d6:31:32:01:43:ea:e4:47:b3:d1:e2:b3:0e:3e:b4:a5:58:89:7c:95:fe:fd:64:a0:7f:ce:73:53:5f:75:48:06:bd:1f:6d:d6:a0:37:d1:13:3c:23:89:04:ea:d8:5f:77:74:bd:4c:ae:9e:a6:17:14:bc:70:13:ad:d7:c9:05:29:56:22:8f:c6:9c:e8:7a:ff:bd:83:2c:e3:04:1d:c4:16:87:6c:60:fd:3e:9c:6f:82:43:26:b8:54:c6:56:29:1a:22:f7:41:1b:0c:c6:8f:fa:83:3e:9a:bd:77:b6:b0:af:3c:98:86:2a:7a:b3:a6:e0:8a:e1:88:e2:4a:2f:be:f0:f7:88:81:3b:44:c1:78:7b:30:e2:28:9f:f8:cf:89:ce:8f:57:73:52:a4:44:ce:c5:60:6c:ce:3e:c4:69:e7:70,90,29,9c:d4:00:07:ec:00:fb:c9:7e:23:78:47:7e:28:e5:c9:35:1a:c2:55:ea:e8:46:9f:dd:bd:6b:7e:da:4b:98:6d:2e:db:12:1d:ad:8e:cb:b8:4b:b2:b4:9f:a2:dd:bc:e3:3e:9d:a4:eb:d4:10:f9:23:da:fd:6c:2c:c4:fd:46:7f:d1:35:e8:92:00:5b:b9:41:24:81:07:5a:32:d8:30:cb:5e:da:d6:31:32:01:43:ea:e4:47:b3:d1:e2:b3:0e:3e:b4:a5:58:89:7c:95:fe:fd:64:a0:7f:ce:73:53:5f:75:48:06:bd:1f:6d:d6:a0:37:d1:13:3c:23:89:04:ea:d8:5f:77:74:bd:4c:ae:9e:a6:17:14:bc:70:13:ad:d7:c9:05:29:56:22:8f:c6:9c:e8:7a:ff:bd:83:2c:e3:04:1d:c4:16:87:6c:60:fd:3e:9c:6f:82:43:26:b8:54:c6:56:29:1a:22:f7:41:1b:0c:c6:8f:fa:83:3e:9a:bd:77:b6:b0:af:3c:98:86:2a:7a:b3:a6:e0:8a:e1:88:e2:4a:2f:be:f0:f7:88:81:3b:44:c1:78:7b:30:e2:28:9f:f8:cf:89:ce:8f:57:73:52:a4:44:ce:c5:60:6c:ce:3e:c4:69:e7:70
ee:fe,90,fe,
ee:29:88:d5:00:07:ec:00:92:80:86:e9:6c:f1:96:07:9c:a4:a2:3d:17:42:3b:a4:4d:87:e0:29:4f:ee:67:66:31:1d:00:f2:8d:42:cf:01:98:16:01:4d:4d:7d:27:51:d2:b1:8f:1c:80:4e:40:f5:80:8d:c0:68:e5:f9:a0:08:6c:df:8a:90:77:00:d6:89:ce:d7:72:dd:d0:12:f9:49:d3:59:ef:7e:d2:d7:66:fa:07:15:5a:b4:41:43:c4:69:f2:0f:a8:a9:d0:09:94:02:ac:88:01:9b:33:6d:76:5f:58:fa:07:b0:88:13:81:cf:3f:67:07:81:cd:92:fc:d1:96:2a:86:9d:e3:8f:1e:fa:2e:05:70:4b:61:15:8d:71:1c:0e:ef:19:14:2f:b1:a2:fe:b0:5d:cb:67:78:27:7a:cd:18:1c:da:7d:a5:96:e5:f9:0b:ee:91:78:fc:d7:be:1d:e0:37:b6:78:c2:80:b4:bb:1f:a9:c1:d1:16:ec:4c:e1:23:e2:96:08:e7:89:4c:60:57:9b:15:1f:58:ec:5b:12:b9:9b:d3:10:3e:3d:93:8d:b7:8d:43:37:30:31:4e:91:b1:eb:bd:be:09:2e:97:a1:57:2f:44:f3:63:f8:a8:4f:35:53:d0,90,29,88:d5:00:07:ec:00:92:80:86:e9:6c:f1:96:07:9c:a4:a2:3d:17:42:3b:a4:4d:87:e0:29:4f:ee:67:66:31:1d:00:f2:8d:42:cf:01:98:16:01:4d:4d:7d:27:51:d2:b1:8f:1c:80:4e:40:f5:80:8d:c0:68:e5:f9:a0:08:6c:df:8a:90:77:00:d6:89:ce:d7:72:dd:d0:12:f9:49:d3:59:ef:7e:d2:d7:66:fa:07:15:5a:b4:41:43:c4:69:f2:0f:a8:a9:d0:09:94:02:ac:88:01:9b:33:6d:76:5f:58:fa:07:b0:88:13:81:cf:3f:67:07:81:cd:92:fc:d1:96:2a:86:9d:e3:8f:1e:fa:2e:05:70:4b:61:15:8d:71:1c:0e:ef:19:14:2f:b1:a2:fe:b0:5d:cb:67:78:27:7a:cd:18:1c:da:7d:a5:96:e5:f9:0b:ee:91:78:fc:d7:be:1d:e0:37:b6:78:c2:80:b4:bb:1f:a9:c1:d1:16:ec:4c:e1:23:e2:96:08:e7:89:4c:60:57:9b:15:1f:58:ec:5b:12:b9:9b:d3:10:3e:3d:93:8d:b7:8d:43:37:30:31:4e:91:b1:eb:bd:be:09:2e:97:a1:57:2f:44:f3:63:f8:a8:4f:35:53:d0
ee:fe,90,fe,
ee:29:74:d6:00:07:ec:00:73:f7:30:cc:51:a2:c1:6e:3a:73:4b:06:ff:81:f5:4b:c0:70:72:93:1f:87:8f:e0:65:fa:36:2a:9f:20:35:1a:4b:58:30:af:88:c3:61:49:e1:57:85:f8:4d:ed:41:14:83:d8:37:bd:99:2d:e0:1e:71:1c:ee:0f:e8:57:1c:73:6e:0c:57:0a:67:43:88:b3:ab:f5:7e:b9:9f:e4:0b:fa:b5:9c:83:d0:f3:63:9d:b9:2f:e7:43:31:9f:44:1b:7e:7f:bd:2e:17:4e:bd:68:0a:49:c0:ba:6a:36:9e:ea:1f:61:01:4b:e0:8c:47:2c:74:94:bf:14:56:91:33:37:99:8e:6f:f3:44:7e:a8:95:e2:8d:1f:58:1f:79:4f:3e:75:b2:61:22:17:67:17:ce:bd:ae:d6:ef:83:44:8b:7b:06:49:20:01:43:27:73:96:04:a4:b9:41:4a:d7:31:bb:a8:15:5f:b0:82:0a:04:08:e4:64:83:6e:82:f2:09:15:0d:6f:52:93:26:55:2e:f4:5e:17:8d:78:cd:ec:19:46:6f:3c:54:3e:e8:2a:a4:cb:1b:46:f8:93:b0:5f:42:cf:02:1d:0f:73:d5:64:3e:46:14:06:b6:0b:f6,90,29,74:d6:00:07:ec:00:73:f7:30:cc:51:a2:c1:6e:3a:73:4b:06:ff:81:f5:4b:c0:70:72:93:1f:87:8f:e0:65:fa:36:2a:9f:20:35:1a:4b:58:30:af:88:c3:61:49:e1:57:85:f8:4d:ed:41:14:83:d8:37:bd:99:2d:e0:1e:71:1c:ee:0f:e8:57:1c:73:6e:0c:57:0a:67:43:88:b3:ab:f5:7e:b9:9f:e4:0b:fa:b5:9c:83:d0:f3:63:9d:b9:2f:e7:43:31:9f:44:1b:7e:7f:bd:2e:17:4e:bd:68:0a:49:c0:ba:6a:36:9e:ea:1f:61:01:4b:e0:8c:47:2c:74:94:bf:14:56:91:33:37:99:8e:6f:f3:44:7e:a8:95:e2:8d:1f:58:1f:79:4f:3e:75:b2:61:22:17:67:17:ce:bd:ae:d6:ef:83:44:8b:7b:06:49:20:01:43:27:73:96:04:a4:b9:41:4a:d7:31:bb:a8:15:5f:b0:82:0a:04:08:e4:64:83:6e:82:f2:09:15:0d:6f:52:93:26:55:2e:f4:5e:17:8d:78:cd:ec:19:46:6f:3c:54:3e:e8:2a:a4:cb:1b:46:f8:93:b0:5f:42:cf:02:1d:0f:73:d5:64:3e:46:14:06:b6:0b:f6
ee:fe,90,fe,
ee:29:60:d7:00:07:ec:00:4f:8e:42:b3:00:05:b5:62:0a:aa:1c:05:91:99:82:35:1a:46:7e:3e:48:60:e7:3e:f0:81:85:eb:35:e7:14:a6:37:6a:fd:c0:e3:63:a9:dd:91:db:bd:b9:10:06:f3:0b:07:e5:62:ab:cf:17:5e:71:98:cd:7d:63:e7:89:6f:a0:f9:d1:26:5d:fd:67:7b:50:89:17:c1:b7:df:ac:bd:14:20:99:2d:1e:55:e8:32:0d:60:5d:20:de:e2:59:d8:01:2c:c2:9e:c9:d6:06:03:1b:6c:ed:d0:5a:ed:96:06:d0:45:cf:a9:3f:44:d7:b8:8d:bd:a1:4f:72:bb:2a:c2:e0:13:a8:a9:be:18:6e:3f:81:8b:5a:74:6d:3f:ad:c2:18:38:a8:29:1f:9d:38:f4:74:70:c9:c2:a3:a6:31:62:5c:93:f1:00:5b:1e:6c:fc:c3:07:a9:0e:49:ea:c3:23:f8:85:2f:72:1f:b0:e9:25:b3:e3:eb:99:c7:df:86:1a:2c:2b:a7:33:cd:fc:e5:38:bb:a1:b7:b0:97:36:28:d4:bd:0d:2d:1e:bd:7e:11:a7:a6:2f:43:32:e1:ca:f7:a2:a7:55:b6:5a:d8:99:96:78:b8:69:ae:ed:c4,90,29,60:d7:00:07:ec:00:4f:8e:42:b3:00:05:b5:62:0a:aa:1c:05:91:99:82:35:1a:46:7e:3e:48:60:e7:3e:f0:81:85:eb:35:e7:14:a6:37:6a:fd:c0:e3:63:a9:dd:91:db:bd:b9:10:06:f3:0b:07:e5:62:ab:cf:17:5e:71:98:cd:7d:63:e7:89:6f:a0:f9:d1:26:5d:fd:67:7b:50:89:17:c1:b7:df:ac:bd:14:20:99:2d:1e:55:e8:32:0d:60:5d:20:de:e2:59:d8:01:2c:c2:9e:c9:d6:06:03:1b:6c:ed:d0:5a:ed:96:06:d0:45:cf:a9:3f:44:d7:b8:8d:bd:a1:4f:72:bb:2a:c2:e0:13:a8:a9:be:18:6e:3f:81:8b:5a:74:6d:3f:ad:c2:18:38:a8:29:1f:9d:38:f4:74:70:c9:c2:a3:a6:31:62:5c:93:f1:00:5b:1e:6c:fc:c3:07:a9:0e:49:ea:c3:23:f8:85:2f:72:1f:b0:e9:25:b3:e3:eb:99:c7:df:86:1a:2c:2b:a7:33:cd:fc:e5:38:bb:a1:b7:b0:97:36:28:d4:bd:0d:2d:1e:bd:7e:11:a7:a6:2f:43:32:e1:ca:f7:a2:a7:55:b6:5a:d8:99:96:78:b8:69:ae:ed:c4
ee:fe,90,fe,
ee:29:4c:d8:00:07:ec:00:77:ce:b8:41:d7:17:36:58:c8:63:d2:d8:a3:26:20:ab:08:c8:4e:0a:33:e5:2e:35:df:b3:e3:1e:fa:7f:a9:67:67:67:6a:ab:45:9c:e0:bf:d3:38:e8:84:93:87:45:6a:48:83:2f:72:98:db:02:cc:bd:f1:68:36:1d:0f:f2:5c:ed:5d:de:1e:31:61:55:14:05:97:64:34:26:18:34:34:6e:71:87:f9:94:80:df:32:21:27:2a:7c:c2:3d:c8:93:06:7c:c0:6d:5c:72:d2:84:4f:93:31:b8:c1:03:b0:c4:04:63:5a:e4:a4:f5:49:8e:51:47:c0:08:a9:e4:85:cd:b6:f0:4c:5c:dc:6f:e3:ae:88:17:7a:89:e0:f7:46:e1:89:8f:59:85:e4:46:21:2b:b6:de:60:b4:10:55:1a:b5:d7:81:24:7e:45:34:8c:f2:37:d5:b1:37:a8:ed:c6:e0:1d:fa:cd:76:22:e7:70:2f:6d:9b:6c:bb:4b:c2:6c:08:60:76:c7:e3:d9:83:3e:35:8d:f1:a8:20:d2:b9:e7:85:69:e2:ea:6b:69:4b:42:6d:0a:07:f9:f0:7d:48:d1:ac:31:df:42:07:a2:2a:bc:2d:01:de:9b:47,90,29,4c:d8:00:07:ec:00:77:ce:b8:41:d7:17:36:58:c8:63:d2:d8:a3:26:20:ab:08:c8:4e:0a:33:e5:2e:35:df:b3:e3:1e:fa:7f:a9:67:67:67:6a:ab:45:9c:e0:bf:d3:38:e8:84:93:87:45:6a:48:83:2f:72:98:db:02:cc:bd:f1:68:36:1d:0f:f2:5c:ed:5d:de:1e:31:61:55:14:05:97:64:34:26:18:34:34:6e:71:87:f9:94:80:df:32:21:27:2a:7c:c2:3d:c8:93:06:7c:c0:6d:5c:72:d2:84:4f:93:31:b8:c1:03:b0:c4:04:63:5a:e4:a4:f5:49:8e:51:47:c0:08:a9:e4:85:cd:b6:f0:4c:5c:dc:6f:e3:ae:88:17:7a:89:e0:f7:46:e1:89:8f:59:85:e4:46:21:2b:b6:de:60:b4:10:55:1a:b5:d7:81:24:7e:45:34:8c:f2:37:d5:b1:37:a8:ed:c6:e0:1d:fa:cd:76:22:e7:70:2f:6d:9b:6c:bb:4b:c2:6c:08:60:76:c7:e3:d9:83:3e:35:8d:f1:a8:20:d2:b9:e7:85:69:e2:ea:6b:69:4b:42:6d:0a:07:f9:f0:7d:48:d1:ac:31:df:42:07:a2:2a:bc:2d:01:de:9b:47
ee:fe,90,fe,
ee:29:38:d9:00:07:ec:00:e5:7d:78:6f:6c:df:d9:e2:3a:ff:28:5a:72:a2:04:21:1f:f7:b2:43:b7:2d:04:ae:96:0f:5c:fd:c7:ff:94:02:5c:a4:34:6e:06:e3:fc:78:43:3f:49:b7:0b:b8:06:cc:fc:a0:38:df:66:df:dd:b1:71:1b:72:b9:f6:c0:f8:a0:4d:f6:ed:70:e5:30:0c:38:ee:f6:24:ab:53:2d:e7:02:9a:b3:a1:d2:1b:df:8f:c0:24:17:ec:1f:3a:0f:bc:75:14:c6:76:ca:87:6e:89:d0:c5:2b:6f:30:5d:08:c1:aa:e5:80:2d:69:00:35:44:8e:0e:e6:3e:98:3d:6d:24:5a:8d:71:7b:13:a7:77:72:f7:05:4d:ff:7e:ee:c3:4b:ff:27:f6:10:4e:60:34:39:c1:a7:33:23:be:73:b7:af:0f:23:4e:3d:55:5b:98:18:78:8a:4b:85:46:9d:fc:4c:d4:64:73:ea:b1:c3:bf:61:b0:59:8a:b3:22:74:ee:3e:cb:50:06:7f:95:1d:65:1d:d8:ae:95:89:65:97:05:9b:c8:82:e4:0b:43:39:10:86:52:8a:30:54:91:30:8c:d1:07:85:c1:37:19:f2:24:b1:37:48:3e:22:0d,90,29,38:d9:00:07:ec:00:e5:7d:78:6f:6c:df:d9:e2:3a:ff:28:5a:72:a2:04:21:1f:f7:b2:43:b7:2d:04:ae:96:0f:5c:fd:c7:ff:94:02:5c:a4:34:6e:06:e3:fc:78:43:3f:49:b7:0b:b8:06:cc:fc:a0:38:df:66:df:dd:b1:71:1b:72:b9:f6:c0:f8:a0:4d:f6:ed:70:e5:30:0c:38:ee:f6:24:ab:53:2d:e7:02:9a:b3:a1:d2:1b:df:8f:c0:24:17:ec:1f:3a:0f:bc:75:14:c6:76:ca:87:6e:89:d0:c5:2b:6f:30:5d:08:c1:aa:e5:80:2d:69:00:35:44:8e:0e:e6:3e:98:3d:6d:24:5a:8d:71:7b:13:a7:77:72:f7:05:4d:ff:7e:ee:c3:4b:ff:27:f6:10:4e:60:34:39:c1:a7:33:23:be:73:b7:af:0f:23:4e:3d:55:5b:98:18:78:8a:4b:85:46:9d:fc:4c:d4:64:73:ea:b1:c3:bf:61:b0:59:8a:b3:22:74:ee:3e:cb:50:06:7f:95:1d:65:1d:d8:ae:95:89:65:97:05:9b:c8:82:e4:0b:43:39:10:86:52:8a:30:54:91:30:8c:d1:07:85:c1:37:19:f2:24:b1:37:48:3e:22:0d
ee:fe,90,fe,
